feature,perm_importance_mean,perm_importance_std,model_name,model_accuracy,model_mcc,model_auc
FOXB1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GNPDA1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PAWR,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
APOC3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC30A5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STXBP6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TSC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NEFL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AP1G1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PAX3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCL24,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DAD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CDA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GOSR2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCDC33,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FOXJ3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HLA-DRA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLCL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLIN3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FZD5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ETFB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
WDR44,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NEDD4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
WSB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HAUS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EML2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MRFAP1L1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SFXN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CDIPT,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TCTN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
VWA7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC39A2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FAM118A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CLEC2B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LUM,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GALNT12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PCDHA6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GUCY2F,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GATA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COQ2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CTDSPL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COL1A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HOXB6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IKZF2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DDO,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ERP29,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COL8A2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PCDHGA9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EVI2A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HSD17B14,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
IKZF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EGF,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HRK,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPR135,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMEM222,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
THNSL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GABRA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CAMTA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF23,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HOXD12,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SCRT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EIF2D,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HTR1E,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GRK6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BAALC,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
AMELY,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RFX1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FPGS,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCDC68,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TJP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RPH3AL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STAM,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NCOA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GIT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ARRB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TP53AIP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ASL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CER1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCNL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ING3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MPHOSPH9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FBXW4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SYNGR2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SMARCA5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
F2RL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC17A6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PTH1R,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SYN2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PTAFR,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GLRB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HAPLN2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RHOA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MEOX2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
UBE2G1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PIN4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GLOD4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HCFC1R1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF22,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ANG,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FOXJ2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACTR2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EXOSC9,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FUT5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ADRA1D,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ANKRD28,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
WDR5B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TNN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HMGN3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
N4BP3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LDHAL6B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MBL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZIM2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ATP1B2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
F7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PSAP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDGFRB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ST7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OAS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HADH,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HRH3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CNTNAP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GALE,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLEKHA6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CEACAM7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CD28,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HSP90AB1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CIB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KIAA0319L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SNX5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MME,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SERPINB4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SV2B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NFYA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MTM1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TRIT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MPPE1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MYH11,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMEM39A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FZD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NCK1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PTGDR2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPN3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KIF26B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PLEKHO1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SEZ6L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OR7A5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NPFFR1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TCF15,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CPSF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MECOM,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PNLIPRP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMEM147,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PSMF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OCEL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NCSTN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF549,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FAH,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMPRSS11E,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EPHA4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SCRN3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HAS2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HSPA1L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NHLRC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SIVA1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ALPL,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCL4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NCAPG,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DPYSL4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PNRC1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ST3GAL4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
POLR1E,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF646,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ISL1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZBTB7C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CPB1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCNB2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
COG7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
INTS7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SIX3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MMP14,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GFPT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LHB,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CADM4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STRN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACTN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF384,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CDC27,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KLF10,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MTNR1A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MPST,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
OR5I1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TAGLN2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF266,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CINP,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF337,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CLDN14,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TEX264,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF668,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RGS6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPR50,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EYA3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RING1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HKDC1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LMCD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BPESC1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PDZRN3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RNF128,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SASH3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
VPS16,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FIS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BRWD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TMEM59L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BAHD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PPP1R13L,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CYP26B1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RMND1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SYT17,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DBNDD1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TGM1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ARCN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPR137B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ANGPTL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ST6GALNAC4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
WFDC2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PRSS23,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NEAT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CORO7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RGS16,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ALDH1A3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MAT1A,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FLRT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ARL4D,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MUC16,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EMILIN2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPR22,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CDC14B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF747,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CPLX3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RUNX3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZMYM6,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LRRFIP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCDC90B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZNF510,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STOML1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KCNK7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PAOX,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ACOX2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NDN,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
BMP4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
KIF18B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
P2RX7,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CD300C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CYP3A5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RAB9BP1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
PKP2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FERMT1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCNA2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TLE3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
RPL5,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STXBP3,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
TBC1D30,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
HLA-J,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
MED27,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NME4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SPI1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CCL21,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CXCR1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GABARAPL2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
WNT5B,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DES,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LST1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CNNM4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SEC61A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ETF1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GPS1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ERCC8,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CLDN11,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CUTA,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
GRID2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
FAM53C,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ALDH7A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
NUDT13,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
ZKSCAN1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CYP20A1,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
CD1E,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
EPO,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
LCT,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
SLC9A2,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
DDX60,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
STK4,0.000000,0.000000,Combined Sources,0.929204,0.816245,0.943883
